grid_id,total_rent
5_37,7.609931500014967
5_38,3.6285493666375173
5_45,14.599336982122974
5_46,38.89579750917297
5_47,68.99753278088069
5_48,209.06465421148113
5_49,394.4289650515926
5_50,88.29683134014915
5_51,99.3662506971873
5_52,44.08318662166014
5_53,32.750859038093154
5_54,48.914573789402894
5_55,75.64893914394555
5_56,52.40631134200905
5_57,41.50248545329498
5_58,33.356671972675976
5_59,28.218722361363476
5_60,21.105340854653754
5_61,5.364781311650462
6_18,19.918053880395906
6_19,22.703366018601756
6_20,20.55738153166484
6_21,12.972292315379859
6_22,67.73161691770893
6_23,114.44427801805054
6_24,181.84239506059197
6_25,139.9117901611121
6_26,137.65117488633112
6_27,148.57505201527982
6_28,151.36988273242582
6_29,114.33372783796909
6_30,99.30863466828828
6_31,103.6198409161458
6_32,117.52697514099202
6_33,191.03085426973166
6_34,66.96948324442694
6_35,13.868266824496512
6_36,32.105391700218
6_37,18.203505452769537
6_45,14.599336982122974
6_46,27.00302424352888
6_47,49.423544260273324
6_48,80.34137847312763
6_49,65.10328594931218
6_50,125.00648149921953
6_51,92.07158673058294
6_52,27.599029456395566
6_53,33.08738631000825
6_54,92.89013760960121
6_55,199.21818974961778
6_56,89.31904910062426
6_57,86.31070592319526
6_58,68.76871864268304
6_59,97.40221829112278
6_60,277.82644298544074
6_61,154.07285354986016
7_19,9.3416982887817
7_20,14.448400273675745
7_21,9.622344377881895
7_22,66.81614580388636
7_23,112.23425284970352
7_24,271.1135913592808
7_25,244.45785902788043
7_26,95.29917307637578
7_27,116.25702364173702
7_28,160.09487372468737
7_29,134.91527003274766
7_30,68.20666139987888
7_31,74.41923761746928
7_32,59.74569224144631
7_33,101.33187006410226
7_34,69.41535786009203
7_35,10.620434751178385
7_36,29.695500425148104
7_37,19.752845990637788
7_38,3.6285493666375173
7_39,6.344624268293114
7_40,6.750673104074024
7_46,48.290607440517775
7_47,63.59528203383387
7_48,49.48959297708001
7_49,93.55980696383529
7_50,158.94569710546747
7_51,182.84923742553534
7_52,72.50424671687776
7_53,224.46554712600476
7_54,262.0322260595517
7_55,227.31589153409942
7_56,230.7165602218061
7_57,112.0830603314443
7_58,63.13220951972219
7_59,113.31276801012568
7_60,240.08671630123274
7_61,136.83445825922882
7_62,93.51427622023641
7_63,15.415032946393847
8_18,8.100119556250663
8_19,8.17627094081151
8_20,8.22630199703713
8_21,8.226546530331419
8_22,59.05755713853604
8_23,198.77694003507276
8_24,200.74522590777985
8_25,141.94007847830696
8_26,250.94627351783151
8_27,147.68635699411246
8_28,175.12137472135527
8_29,226.55383305693442
8_30,111.98124344219806
8_31,82.25651140932963
8_32,81.997274316784
8_33,60.60449399278145
8_34,26.241606392392406
8_35,12.957208266372442
8_36,33.845828893042366
8_37,27.59082439607384
8_38,14.677391980863087
8_39,23.586026964178675
8_40,23.26147482157583
8_41,5.57239917531935
8_46,37.368015997063935
8_47,64.51888719327184
8_48,74.92275674359601
8_49,147.99807995289976
8_50,297.1233272021468
8_51,432.58585407314126
8_52,376.42514633712926
8_53,502.7200653627804
8_54,329.96737161642676
8_55,441.74548678081504
8_56,308.8493913982119
8_57,79.2808101161805
8_58,75.53634046915421
8_59,79.97411568948286
8_60,127.37481789411056
8_61,177.82008581260726
8_62,89.52465250706152
8_63,8.901650119939895
9_17,14.056442805994102
9_18,8.538797900532503
9_19,7.594169161808939
9_20,12.629220156023486
9_21,27.02419857051546
9_22,116.51778834728532
9_23,194.8034027537332
9_24,162.55522226645715
9_25,152.23995529950204
9_26,73.06048685756102
9_27,74.51170917911217
9_28,143.54339606805195
9_29,199.1741992500081
9_30,234.883621711236
9_31,168.47945553498278
9_32,212.2401637346361
9_33,179.3062255368153
9_34,74.97528401131311
9_35,47.613421993385145
9_36,42.101716094666095
9_37,48.0121239580741
9_38,90.68545176577143
9_39,95.09598248478889
9_40,39.562675699814946
9_41,16.91307729696111
9_42,8.83307150958503
9_43,17.81613702188292
9_44,20.38508794110757
9_45,21.646512684417267
9_46,17.25344944210229
9_47,39.48643089486099
9_48,65.3838776027157
9_49,110.75491134920979
9_50,201.49444188115112
9_51,424.38394191780856
9_52,466.94141587314994
9_53,372.7225341870373
9_54,473.6727249768479
9_55,588.6985493205475
9_56,202.23294332417598
9_57,94.23256578521432
9_58,109.0982028731933
9_59,92.9748188009975
9_60,160.31389135575327
9_61,141.39687822262616
9_62,75.96742354119274
9_63,31.652218221220654
10_18,5.188918662072593
10_19,8.239438994454506
10_20,20.240611157278114
10_21,33.59788447448193
10_22,86.05233173113895
10_23,188.2682570701313
10_24,208.5996229231991
10_25,111.32846397573623
10_26,40.92554264345904
10_27,37.50172615576503
10_28,108.80704682099103
10_29,215.92526978733713
10_30,240.43631797580926
10_31,185.18539549660397
10_32,181.9789048726226
10_33,183.3442934879778
10_34,165.24328249496705
10_35,82.61545719553571
10_36,23.14640691923149
10_37,135.70991021511293
10_38,173.60077375860516
10_39,182.0516230854192
10_40,123.83863282855665
10_41,33.21105737951743
10_42,31.599557231445992
10_43,66.31084913094908
10_44,95.82542510656805
10_45,48.29949731213229
10_46,36.80377954437864
10_47,30.144525420877933
10_48,53.08511926921791
10_49,246.67299317131503
10_50,209.38208838296046
10_51,152.71207822103185
10_52,47.16021132422805
10_53,20.237446646980924
10_54,369.9379851964161
10_55,425.71036667292043
10_56,117.5696336350327
10_57,75.69514208882973
10_58,50.981974319978484
10_59,28.883806742540493
10_60,108.65437651752275
10_61,119.13336062616487
10_62,96.40648918864757
10_63,95.90494294482885
10_64,53.22369126588255
11_19,9.560273121568827
11_20,71.89709901799262
11_21,30.92507807295044
11_22,19.417835378994837
11_23,51.64302519431297
11_24,229.21707318683025
11_25,192.3002537517842
11_26,63.36980096177153
11_27,46.66116326209031
11_28,77.45951486445924
11_29,215.02675832492798
11_30,204.29067556957543
11_31,154.83080708399075
11_32,161.63554518288362
11_33,126.73063870941974
11_34,120.92474351962679
11_35,130.52217937275623
11_36,51.61979010296443
11_37,263.71997957958405
11_38,233.37278113131623
11_39,195.8829108837728
11_40,91.9465873862492
11_41,74.19051322290457
11_42,45.91504059067526
11_43,129.9970692364463
11_44,129.99161551265723
11_45,95.40187922721799
11_46,77.7127303865481
11_47,33.45525096479093
11_48,100.83613868883441
11_49,278.03351656492583
11_50,334.0617899702814
11_51,275.9474406783589
11_52,134.70947357241428
11_53,13.425780046297938
11_54,7.347238040312523
11_55,15.537992533535121
11_56,93.85927153398373
11_57,174.0703921966373
11_58,209.98099354327314
11_59,46.4257016153796
11_60,177.7714627255675
11_61,136.53742179306388
11_62,119.82026112368882
11_63,66.84261341090145
11_64,31.697227714583818
11_65,3.382646934054776
12_19,5.786191988509723
12_20,159.9612173149045
12_21,217.76388736033155
12_22,94.5621418744233
12_23,166.2972685819051
12_24,228.88534986853088
12_25,202.70229275557094
12_26,70.27342173115412
12_27,116.63540388256317
12_28,127.4437881944616
12_29,201.07861906451924
12_30,205.75716133715258
12_31,158.79012997919062
12_32,146.97953010153861
12_33,118.86154715498108
12_34,151.03870360066534
12_35,261.98542101619853
12_36,164.1400653243606
12_37,37.61228909485279
12_38,128.96231167681248
12_39,195.03617331631557
12_40,269.61868443508195
12_41,306.02639194708263
12_42,224.7930944471129
12_43,99.02464898786492
12_44,149.03397215249745
12_45,87.69681720649837
12_46,59.956086407147055
12_47,151.42057648725645
12_48,228.56799313147025
12_49,174.50032902556393
12_50,56.538212231290274
12_51,158.73970234446082
12_52,185.06395504896028
12_53,182.32535555025905
12_54,384.5528115888811
12_55,268.9773478135859
12_56,218.86595408215175
12_57,399.74850999014063
12_58,436.92781648478064
12_59,403.8992348750753
12_60,225.6049190618245
12_61,212.0994472769532
12_62,180.16765347533678
12_63,39.210355926049694
12_64,24.641062258443203
12_65,8.100000045647706
13_20,35.34566890657793
13_21,102.70406274739098
13_22,88.91556481067771
13_23,130.46879646401288
13_24,138.5060221064322
13_25,116.2538922500352
13_26,67.03224524226079
13_27,110.31883240814304
13_28,203.76872351101096
13_29,190.53821104286484
13_30,148.4466679266471
13_31,118.93257582875216
13_32,144.8780648611241
13_33,163.96006022321987
13_34,188.89829349255035
13_35,456.85220852812995
13_36,265.1649661024306
13_37,57.994315045230046
13_38,79.83914530398627
13_39,172.8354303628502
13_40,174.9353276925921
13_41,75.72702606465128
13_42,68.813953516714
13_43,56.93511880509057
13_44,177.24633711873338
13_45,171.0393861043371
13_46,102.30965598101633
13_47,148.4187100771805
13_48,228.41196800592286
13_49,263.13133310464093
13_50,155.6171375209765
13_51,73.39153589494651
13_52,128.52942864719782
13_53,298.86635452477384
13_54,522.259090425204
13_55,511.8602654109708
13_56,300.6544795441638
13_57,216.2466439353522
13_58,300.1411569254511
13_59,283.9423592216533
13_60,177.17731620613802
13_61,86.39594403743455
13_62,50.48838448528601
13_63,50.600598584683354
13_64,19.486816031107317
14_21,11.5005691313611
14_22,77.79400178120375
14_23,109.20948666717246
14_24,117.73868208621677
14_25,117.22826457556958
14_26,95.6459635097906
14_27,174.86175857276385
14_28,207.3433287303654
14_29,139.88421493637605
14_30,52.15804000602999
14_31,51.13889107788207
14_32,104.26567769655671
14_33,148.4434236586292
14_34,156.6985132249133
14_35,211.47899704404105
14_36,94.34282064760062
14_37,146.69007003551616
14_38,144.32693253616202
14_39,320.8679311503829
14_40,173.83265220843617
14_41,111.54068814480877
14_42,57.66147306259852
14_43,163.1037539244985
14_44,217.63540126326174
14_45,152.58182465360014
14_46,106.49305965352849
14_47,135.91965678979523
14_48,192.94781620581654
14_49,268.8683601924764
14_50,226.716151811465
14_51,126.25738539442227
14_52,163.22524420540893
14_53,193.8252728852345
14_54,263.7630468405965
14_55,368.6304055285117
14_56,339.6877470854389
14_57,145.44087383664407
14_58,123.56412106798129
14_59,224.6565709332332
14_60,258.61800257608536
14_61,179.53271331338468
14_62,104.9879006290942
14_63,40.823064031447416
14_64,15.870610025652699
15_19,3.755045930055865
15_21,4.574103828339183
15_22,57.45346710620343
15_23,154.82134156767108
15_24,119.67838616140007
15_25,125.25652191011756
15_26,109.37351084048606
15_27,156.13378308133966
15_28,140.32473382013174
15_29,129.11972554228595
15_30,68.51559950828846
15_31,62.32808212760278
15_32,80.65699268932421
15_33,80.54148344435552
15_34,105.24801017120502
15_35,142.75960864398226
15_36,38.33061594533538
15_37,153.58907451138145
15_38,212.90369226527972
15_39,28.902353668253184
15_40,16.95391630604692
15_41,82.33151383540465
15_42,149.631592250776
15_43,135.8242686540971
15_44,124.43728732667068
15_45,147.1350260391943
15_46,66.0344833770959
15_47,76.7128368162368
15_48,107.34339671731416
15_49,222.3889814858474
15_50,160.01927606804557
15_51,147.22007610503996
15_52,270.8170873290399
15_53,403.2352214684206
15_54,130.80962753616254
15_55,130.0124415164646
15_56,252.1869868328386
15_57,113.15240722860331
15_58,119.73861317316643
15_59,186.43885784573956
15_60,114.03152168550642
15_61,30.897785577819764
15_62,5.524239175614248
16_19,13.761051993292362
16_20,19.888894802682955
16_21,8.082353218109851
16_22,8.077014469363993
16_23,137.22564954111593
16_24,139.75537774727002
16_25,193.80581305411934
16_26,176.26044245090256
16_27,162.08973343834734
16_28,126.99478617668048
16_29,168.12670389402228
16_30,230.30450179525292
16_31,201.0665135777268
16_32,171.8900312508548
16_33,124.57552658049735
16_34,128.59054203816024
16_35,229.48481334012695
16_36,61.03852658878561
16_37,81.74435851830285
16_38,99.00635373223983
16_39,44.89872241231698
16_40,37.253418561167436
16_41,146.9349964481891
16_42,161.50253620546204
16_43,137.8304880279867
16_44,80.29919673284405
16_45,211.55493435459692
16_46,71.83533883226788
16_47,71.43982588508078
16_48,116.06670509629822
16_49,204.32952782370253
16_50,196.21090738154663
16_51,216.2490534835846
16_52,144.6449685903449
16_53,145.10167894091126
16_54,61.43894225918345
16_55,55.24583722252365
16_56,182.34812611917374
16_57,181.7132488358185
16_58,215.43498886057
16_59,187.05777636659454
16_60,43.96049477341423
16_61,5.062762470216782
17_19,17.297980792851533
17_20,77.23890654682123
17_21,13.12936542518868
17_22,13.443816368134385
17_23,71.70845198278273
17_24,173.06501097513583
17_25,208.69816683659457
17_26,112.28945102714101
17_27,209.31600658894388
17_28,281.9828967184453
17_29,174.12261834360763
17_30,175.4331631306012
17_31,118.61055152719157
17_32,204.65932300080124
17_33,182.73074573007926
17_34,164.66333210224332
17_35,229.24904501660583
17_36,244.10847349592854
17_37,72.47761807897123
17_38,52.45443973425187
17_39,116.88928003342366
17_40,195.72054713787838
17_41,93.86372857839878
17_42,148.56519238863373
17_43,185.88735865532357
17_44,150.49156637192473
17_45,244.53832193000105
17_46,184.5525539965754
17_47,128.62384558806787
17_48,173.79929026282574
17_49,152.2479886440983
17_50,232.90634695682624
17_51,238.00344759675318
17_52,191.1327936106
17_53,95.41587906673746
17_54,54.52869791507785
17_55,54.52869791507785
17_56,85.00011263851852
17_57,175.52364599721867
17_58,159.89754480708382
17_59,31.616039906757656
17_60,5.062762470216782
18_19,16.5672437848828
18_20,78.70334270589323
18_21,59.377168763276636
18_22,43.23726079948299
18_23,101.84042239395737
18_24,160.06382063959285
18_25,133.43297238625337
18_26,88.80463134890452
18_27,390.64740113083343
18_28,437.58634749161723
18_29,180.33576431193504
18_30,191.6499695478695
18_31,251.45297371660877
18_32,131.72792174538708
18_33,196.24271759422106
18_34,150.19850063938384
18_35,216.62195593549157
18_36,329.33247462035075
18_37,114.42454545868142
18_38,67.4195102557468
18_39,191.39418753618168
18_40,241.88154374586367
18_41,11.028544350223687
18_42,10.421313151927775
18_43,217.0064382382892
18_44,224.39890847651526
18_45,190.46016946674712
18_46,172.5300088084021
18_47,150.8271414585001
18_48,186.8585067704796
18_49,279.6576578914784
18_50,156.4869826781872
18_51,182.58889299795285
18_52,313.5475477120475
18_53,176.90878903371333
18_54,119.60121509292844
18_55,55.68858646771094
18_56,120.99113136243938
18_57,173.5705615799629
18_58,156.1744005252109
18_59,38.73627669634698
18_60,15.96230511230677
19_20,34.75890189152864
19_21,91.76939745635667
19_22,176.10157903336784
19_23,176.18531616684663
19_24,106.25677003023831
19_25,66.80410122404454
19_26,67.18513526443968
19_27,247.85541109590713
19_28,229.22214414082828
19_29,164.71934717800718
19_30,177.085156469889
19_31,213.731978021962
19_32,128.73625936440502
19_33,35.128957345691376
19_34,119.34505195624298
19_35,220.294013575211
19_36,347.72108814570936
19_37,218.4371869129356
19_38,187.71467177536255
19_39,237.03928452596273
19_40,266.792767089515
19_41,111.18261930507806
19_42,387.24504207741984
19_43,412.6699434490653
19_44,235.03288600523823
19_45,240.59727011447674
19_46,213.5900705797267
19_47,188.10071024933538
19_48,164.3479328781029
19_49,332.80781530192644
19_50,305.9282244140993
19_51,100.83405171440715
19_52,154.04592053383914
19_53,139.87435849222663
19_54,88.16156432948098
19_55,76.43963478337037
19_56,52.975526074490524
19_57,151.27571709432607
19_58,164.32116544712795
19_59,235.88108172548186
19_60,244.6441293877622
19_61,95.78575415013856
20_20,4.655230558961997
20_21,70.08040494991259
20_22,459.7678459191005
20_23,294.18442195664244
20_24,48.425338726813806
20_25,64.06277186674023
20_26,45.12910076393864
20_27,67.14260735223021
20_28,139.6454826890535
20_29,132.35220305587345
20_30,172.53864791339373
20_31,149.56877909697263
20_32,69.99213540885248
20_33,23.86025694636197
20_34,20.995063499971387
20_35,193.8561015080105
20_36,190.84533736746138
20_37,238.98293708530022
20_38,230.15957924382855
20_39,317.1532234801115
20_40,135.80599340993717
20_41,280.0508888618742
20_42,329.5874376053329
20_43,425.5245166052013
20_44,197.1256408014982
20_45,207.66671985957512
20_46,194.57136741967815
20_47,210.08988414373863
20_48,159.26345596896343
20_49,185.03700787131373
20_50,248.5229940444314
20_51,153.02025111023588
20_52,162.10710035906772
20_53,167.76998429108923
20_54,151.58928562846435
20_55,79.99669828032965
20_56,66.92547300263081
20_57,220.98318445511114
20_58,116.18426000442805
20_59,232.37956880521034
20_60,247.8835561638642
20_61,153.51254834014316
21_20,4.209783914930395
21_21,63.29455976916101
21_22,216.3533713306161
21_23,83.7730746772687
21_24,45.57800095357815
21_25,55.8838715795238
21_26,55.14702538720073
21_27,131.68208111130298
21_28,203.1813602477584
21_29,107.17687564216904
21_30,92.61460278646224
21_31,91.35228081978725
21_32,74.33002788548438
21_33,72.18597773577766
21_34,148.68161033444895
21_35,166.76123919596654
21_36,134.57043630136002
21_37,164.89765954411175
21_38,129.28290378565245
21_39,183.5498803364425
21_40,261.24951841116246
21_41,185.19796109736717
21_42,200.05449407632221
21_43,416.8769122067485
21_44,181.36444721863683
21_45,90.25919322963438
21_46,170.18070573411714
21_47,255.7580570612831
21_48,160.31117328077266
21_49,167.22927756583934
21_50,302.01415788036843
21_51,190.9030654712982
21_52,160.40815006579552
21_53,261.7579307479244
21_54,237.83264177172754
21_55,82.98605037015425
21_56,76.53236864093742
21_57,50.33114587163753
21_58,73.79588166230269
21_59,101.14309101291529
21_60,79.85448818865898
21_61,60.60401169210996
22_20,1.1248082725277861
22_21,6.200290476992214
22_22,81.8830363941425
22_23,57.74167930255281
22_24,42.74935604656682
22_25,44.495926833096
22_26,51.95570197178602
22_27,189.1704843170858
22_28,364.559055018625
22_29,254.71146564874223
22_30,374.0647484430677
22_31,207.2861328221937
22_32,242.3451085549537
22_33,88.97822949238855
22_34,181.81220325758633
22_35,270.2425557168527
22_36,86.24881143677788
22_37,113.48864277757004
22_38,55.6289197897005
22_39,176.7906737857528
22_40,194.48795166894308
22_41,177.38389092964525
22_42,192.2258821112576
22_43,293.41131725635483
22_44,84.40498770114402
22_45,38.57228052927822
22_46,140.3679447733282
22_47,184.71892221154528
22_48,226.5549114234339
22_49,349.89419325328436
22_50,421.80885738348763
22_51,252.68666368567358
22_52,131.72086255066412
22_53,261.87872960440535
22_54,189.4357210666403
22_55,175.02959758086513
22_56,234.6380758457937
22_57,143.49476221184992
22_58,113.34449707340953
22_59,164.0466869263642
22_60,117.81265766376826
22_61,3.0264262898483305
23_11,13.439893789568908
23_12,57.76364976961163
23_13,1.3611446774207825
23_20,3.2261358019317457
23_21,3.2449029553538202
23_22,15.09027280914677
23_23,3.3604848371968172
23_24,28.37826762926425
23_25,51.999756584578435
23_26,48.11641812894369
23_27,203.44005042533593
23_28,170.73910308508104
23_29,185.2760303764795
23_30,298.63097853356396
23_31,183.4778356580104
23_32,449.5497947148098
23_33,281.2440196805345
23_34,165.286470902436
23_35,128.2743657621846
23_36,52.029052586582
23_37,219.79933119705808
23_38,61.90601630624239
23_39,223.89619924279043
23_40,267.85451176061963
23_41,147.12647507272914
23_42,123.18361717727461
23_43,144.37917619322369
23_44,65.74659843651814
23_45,101.29123114002472
23_46,125.7826770965938
23_47,189.3195427361918
23_48,330.9407182083189
23_49,242.2365422345062
23_50,233.98622008574497
23_51,176.51390958705048
23_52,130.43528054130434
23_53,173.21619514141975
23_54,215.9670384476975
23_55,193.67218667904743
23_56,198.30963719622002
23_57,83.16600807831364
23_58,142.68414578689564
23_59,318.4654233023302
23_60,151.99628724328142
23_61,28.82869492113062
23_62,2.147831397831674
24_11,50.90967365431458
24_12,263.18770148282744
24_13,136.09981412585617
24_14,0.8542260522610553
24_19,3.0370589189533637
24_20,3.3016952948198313
24_21,3.3016952948198313
24_22,8.098826663992094
24_23,9.254536537106084
24_24,37.540440528149034
24_25,57.799206278557136
24_26,77.66229030899879
24_27,165.67086155204444
24_28,135.9989615935659
24_29,108.87221912654724
24_30,196.25433261169692
24_31,269.939893550247
24_32,193.72136899820472
24_33,188.94904032988
24_34,112.99643598260067
24_35,74.67053049980322
24_36,43.65613531899059
24_37,37.77271779091283
24_38,63.54686198210932
24_39,218.85800243448043
24_40,133.65855497171358
24_41,77.43550932222252
24_42,77.8731232188553
24_43,75.37339519154385
24_44,69.77549084886905
24_45,122.73265907622064
24_46,125.83139713067852
24_47,171.46599474005868
24_48,270.2713733375608
24_49,193.2146607895255
24_50,169.57337113383764
24_51,118.36449256169843
24_52,109.46291257753444
24_53,142.29969361919677
24_54,206.22625520189987
24_55,124.93787684989505
24_56,71.38188934868624
24_57,52.47683850350283
24_58,161.21716664789557
24_59,263.54502364259173
24_60,108.81271747272592
24_61,197.20475931861762
24_62,34.56994758952436
25_9,13.253526805893575
25_10,133.57497338921402
25_11,316.4743906689104
25_12,221.00399548273515
25_13,77.22980362153083
25_18,0.8542260522610553
25_19,19.905767041014933
25_20,11.100150124731801
25_21,17.26813769484018
25_22,12.414581972630563
25_23,57.22762907350846
25_24,63.46897617469069
25_25,72.84735166429857
25_26,114.38449407782602
25_27,113.43696287319467
25_28,103.761157453095
25_29,188.0073003695524
25_30,175.84947155974987
25_31,164.24884599547332
25_32,211.15781514643632
25_33,90.06250714498444
25_34,87.8869402716646
25_35,85.63696312120294
25_36,75.69640969699383
25_37,58.74256554037403
25_38,30.043795150644705
25_39,19.658224393388597
25_40,66.76526877521313
25_41,187.70115611675513
25_42,115.37084936470836
25_43,72.78431231914108
25_44,116.3881186095611
25_45,185.57160353459324
25_46,243.0158623678437
25_47,192.7771070331562
25_48,230.34590397585964
25_49,153.42421755049887
25_50,120.56480462751747
25_51,116.43715117175392
25_52,104.94690186191139
25_53,183.2963094615965
25_54,275.79906838599624
25_55,203.19797584800452
25_56,58.03189637250301
25_57,62.55539548149782
25_58,126.25410627940371
25_59,137.29261230305656
25_60,206.35203376161684
25_61,322.51728689526203
25_62,150.24629205108047
25_63,4.069028160655456
26_8,12.177707752133118
26_9,115.7779322657662
26_10,177.93654754283267
26_11,99.04564716772308
26_12,29.335290811334122
26_13,221.70469266244302
26_14,48.2323510284913
26_17,3.7542284746732184
26_18,183.29688304029486
26_19,222.46419952764217
26_20,103.95478874993651
26_21,96.69202311343459
26_22,97.33464709327832
26_23,117.70929138674009
26_24,93.0743356442952
26_25,86.97968554968759
26_26,91.23566689042234
26_27,110.46566530263165
26_28,124.11695744993392
26_29,175.77970617834737
26_30,127.60631261230377
26_31,196.9657347941019
26_32,209.295270145103
26_33,113.39129628870046
26_34,109.9864247653478
26_35,110.99299162721617
26_36,86.77344499749914
26_37,156.90699080743678
26_38,193.08687038055956
26_39,18.11754895678966
26_40,89.19365226351573
26_41,241.16520450610287
26_42,201.32724396318892
26_43,170.626971513449
26_44,174.72258051851213
26_45,228.6162975803937
26_46,238.58159461229957
26_47,179.70625513952797
26_48,157.11007005449275
26_49,125.57569235774824
26_50,157.15839434697997
26_51,121.65968567635198
26_52,116.97189052867806
26_53,145.0453958157158
26_54,166.52406155212566
26_55,160.78155052290526
26_56,375.4593376906073
26_57,159.63999874002062
26_58,134.55792860731034
26_59,169.20446466552318
26_60,262.5863627411172
26_61,294.75481629953924
26_62,120.25989943991186
26_63,39.201236944392384
26_64,3.4679079377339654
27_8,34.81793079451422
27_9,204.02120238633242
27_10,187.24701808820325
27_11,94.04837979445512
27_12,45.88220356081987
27_13,293.96196431288786
27_14,59.16550190272676
27_17,19.42072748121953
27_18,321.77942235124664
27_19,335.9434675536301
27_20,173.34272502668352
27_21,146.4562312619473
27_22,130.76555060361352
27_23,148.9845105071013
27_24,97.60102878582484
27_25,93.92521293105133
27_26,152.14823546228325
27_27,278.6893289350552
27_28,144.69159379714515
27_29,136.94363547317812
27_30,137.22583065067383
27_31,202.50614983347117
27_32,248.12146585055729
27_33,110.40892661078658
27_34,102.46691543498403
27_35,103.73569102589421
27_36,79.80932689100862
27_37,267.4103262489505
27_38,445.91750749860495
27_39,310.30105323914177
27_40,344.96909166711697
27_41,236.11510859886863
27_42,206.94803013044748
27_43,234.01717432857575
27_44,249.83867059237204
27_45,217.93417867901576
27_46,217.1021614260662
27_47,85.44255454094504
27_48,112.08460236927317
27_49,116.02335106616175
27_50,192.62067372737926
27_51,285.00252369930195
27_52,155.51030755561771
27_53,155.7575283076496
27_54,134.80262435388192
27_55,135.08004085556018
27_56,286.266331554114
27_57,167.7062302835306
27_58,232.81662539422464
27_59,241.85448927250079
27_60,233.91754194755413
27_61,171.90733897915638
27_62,55.908467659641275
27_63,47.70259994815495
28_7,14.026107919382342
28_8,1.8438470228965482
28_9,80.70272443011706
28_10,217.03634151131018
28_11,204.30353089066674
28_12,117.31905765979334
28_13,80.57276230647926
28_14,159.21461735869
28_15,5.478880574780255
28_16,40.48269785686625
28_17,47.36389453816303
28_18,137.97199277856043
28_19,166.4448859688252
28_20,89.87960112235321
28_21,198.80230306399073
28_22,143.3110416219689
28_23,185.14065556505105
28_24,194.20845594546273
28_25,129.07687936382592
28_26,158.7379082378447
28_27,130.736607413109
28_28,187.3821050785688
28_29,202.2336992097102
28_30,209.49827551998166
28_31,210.80055594403262
28_32,231.98369249167428
28_33,115.6446183504342
28_34,96.89196930273201
28_35,114.97660250983517
28_36,179.60716260134024
28_37,268.63202122737675
28_38,224.24636597446087
28_39,198.7225446639537
28_40,285.65779628632356
28_41,257.16523576871197
28_42,224.3231942228532
28_43,183.4734135278155
28_44,176.27065815429313
28_45,249.06065805131934
28_46,266.62461296533536
28_47,139.61491245263272
28_48,67.49001096543466
28_49,114.9974654438864
28_50,408.301383437952
28_51,216.3556581599248
28_52,241.743082320899
28_53,299.1752388411335
28_54,164.91024636236864
28_55,162.21839942267633
28_56,243.2907638064391
28_57,275.28866962210094
28_58,439.97183311397384
28_59,244.75585704454505
28_60,255.195876629831
28_61,69.18086335911093
28_62,61.18069371371004
28_63,62.09084462867303
28_64,57.67201788599313
29_7,17.72726204407542
29_8,2.943656702970718
29_9,0.0
29_10,83.63004484209036
29_11,144.17067604275832
29_12,140.31486273699593
