grid_id,Agriculture - mainly crops,Agriculture - mixed use,Business parks,Coniferous and undifferentiated woodland,Deciduous woodland,Farms,Glasshouses,High density residential with retail and commercial sites,Industrial areas,Inland Water,Large complex buildings various use (travel/recreation/ retail),Low density residential with amenities (suburbs and small villages / hamlets),Medium density residential with high streets and amenities,Mining and spoil areas,Open or heath and moor land,Orchards,Principle Transport,Recreational land,Retail parks,Urban centres - mainly commercial/retail with residential pockets,Wetlands
24_47,0.0,0.0,0.0,0.0,1.8799999944162553,0.0,0.0,20.280000037412044,61.43999996884784,0.6399999999997672,0.0,6.160000010479125,3.2799999981776344,0.0,0.0,0.0,5.799999998904532,0.5199999917449895,0.0,0.0,0.0
24_48,3.9599999998778808,0.0,0.0,0.0,13.079999998986022,0.0,0.0,50.35999996500719,3.200000030275667,0.0,0.0,16.679999982683338,7.3600000286130225,0.0,0.0,0.0,0.3199999981879955,5.039999996364582,0.0,0.0,0.0
24_49,0.0,0.0,0.0,0.0,0.32000000376976095,0.0,0.0,62.279999999211164,28.600000005110047,0.0,0.0,0.0,2.5999999813814645,0.0,0.0,0.0,5.479999999871128,0.7200000106593362,0.0,0.0,0.0
24_50,0.4399999996152474,0.0,0.0,0.0,6.239999995563994,0.0,0.0,32.12000000865909,58.15999999701732,0.0,0.0,0.0,1.8000000058199512,0.0,0.0,0.0,0.0,1.2399999933390646,0.0,0.0,0.0
24_51,12.159999998366345,0.0,0.0,0.0,0.8799999988201307,0.0,0.0,15.23999999812839,62.2799999812817,2.1600000010809164,0.0,0.32000000349537,0.44000001188484017,0.0,0.0,0.0,6.520000006934744,0.0,0.0,0.0,0.0
24_52,3.799999999356689,0.0,0.0,0.0,20.52000000119023,0.0,0.0,13.24000001289614,10.959999981748755,0.6800000022735913,0.0,21.800000034029132,7.119999982612906,0.0,0.0,0.0,10.999999991064776,10.87999999482848,0.0,0.0,0.0
24_53,11.8800000084294,0.0,0.0,0.0,0.0,0.0,0.0,14.199999975458368,0.0,0.0,0.0,23.719999983578102,50.20000003253378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_54,0.0,0.0,0.0,0.0,2.960000004412024,0.0,0.0,0.8399999868819723,0.0,0.0,0.0,18.399999999520368,70.03999999090784,0.0,0.0,0.0,0.0,7.760000018175342,0.0,0.0,0.0
24_55,0.9599999987850896,0.0,0.0,0.0,1.2399999975229148,0.0,0.0,24.720000029337942,0.0,0.0,12.720000031343195,36.99999998976081,23.359999953166117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24_56,10.800000004543225,2.3600000001529695,0.0,0.0,46.76000003835047,0.0,0.0,6.83999997939507,0.0,0.0,22.239999951736536,0.0,1.1600000130884582,0.0,0.0,0.0,0.0,9.840000012815814,0.0,0.0,0.0
24_57,0.0,0.0,0.0,0.0,68.95999998083745,0.0,0.0,0.0,0.0,2.4800000005110636,0.0,6.2000000204733805,6.480000020257314,0.0,0.0,0.0,0.0,15.879999977913219,0.0,0.0,0.0
24_58,1.5600000002158338,0.0,0.0,0.0,13.87999994930194,0.0,0.0,8.40000000903965,0.0,0.0,0.0,4.7999999903468415,68.48000004416251,0.0,0.0,0.0,2.6400000046194765,0.24000000230921434,0.0,0.0,0.0
24_59,0.07999999740323983,0.0,0.0,0.0,25.520000003253227,0.0,0.0,0.0,0.0,0.7199999991704245,0.0,8.080000068472465,41.67999993713037,0.0,0.0,0.0,13.720000004413071,10.199999990152312,0.0,0.0,0.0
24_60,3.800000004986767,6.67999999949371,0.0,0.0,36.519999986692795,0.0,0.0,2.6800000048981745,0.0,13.519999996705911,0.0,18.4400000242315,0.5999999983274611,0.0,0.0,0.0,6.879999990341138,10.879999994173527,0.0,0.0,0.0
24_61,16.240000009842333,0.0,0.0,0.0,21.76000001473306,0.0,0.0,24.359999976744177,0.0,3.9600000143339855,0.0,24.799999980449794,5.79999999355711,0.0,0.0,0.0,0.0,3.080000010349089,0.0,0.0,0.0
24_62,1.5199999882902484,0.0,0.0,0.0,94.76000005667109,0.0,0.0,0.0,0.0,0.0,0.0,2.3199999653927517,0.0,0.0,0.0,0.0,0.0,1.3999999896457884,0.0,0.0,0.0
25_10,0.5200000000311993,0.0,0.0,0.0,4.359999995864346,0.0,0.0,21.359999997650622,0.0,0.0,0.0,17.000000009426728,32.07999999928859,0.0,0.0,0.0,7.479999999928055,17.199999997844802,0.0,0.0,0.0
25_11,1.0000000000779983,0.0,0.0,0.0,0.8000000018720749,0.0,0.0,0.0,0.0,0.0,0.0,39.76000005420588,58.43999994384404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_12,3.720000009694835,0.0,0.0,0.0,4.199999997577747,0.0,0.0,0.0,0.0,0.0,0.0,6.599999971079523,85.48000002167375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_13,75.44000003600027,0.0,0.0,0.0,5.400000004600152,0.0,0.0,0.0,0.0,0.0,0.0,4.040000000730972,14.439999964157352,0.0,0.0,0.0,0.0,0.6799999945107847,0.0,0.0,0.0
25_18,72.11999999522872,0.0,0.0,1.9200000005060576,1.920000005217851,8.684583008845398e-11,0.0,0.0,0.0,0.0,0.0,16.639999999510938,0.0,0.0,0.0,0.0,7.399999999452265,0.0,0.0,0.0,0.0
25_19,74.88000000401237,0.0,0.0,0.0,12.63999999034684,0.0,0.0,0.0,0.0,0.0,0.0,0.4799999990821816,0.0,0.0,0.0,0.0,6.639999999633757,5.36000000694883,0.0,0.0,0.0
25_20,63.32000000269547,0.0,0.0,0.0,11.000000010578079,1.159999999971944,0.0,0.0,0.0,0.0,0.0,5.83999999986717,0.0,0.0,0.0,0.0,7.399999998447601,11.279999988434021,0.0,0.0,0.0
25_21,53.319999986103504,0.0,0.0,0.0,13.279999999847961,3.3600000074853886,0.0,0.0,0.0,0.0,0.0,18.28000001876615,0.0,0.0,0.0,0.0,7.32000000121456,4.439999986558221,0.0,0.0,0.0
25_22,51.55999998354842,0.0,0.0,0.0,11.31999999187421,0.3999999943191651,0.0,0.0,0.0,0.0,0.0,12.479999986987444,8.160000043105683,0.0,0.0,0.0,16.08000000016263,0.0,0.0,0.0,0.0
25_23,5.240000002788961,0.0,0.0,0.0,0.44000000001746226,0.0,0.0,0.0,0.0,0.0,0.0,19.39999999779055,73.8400000036041,0.0,0.0,0.0,0.759999987074756,0.3200000087826047,0.0,0.0,0.0
25_24,1.599999996971921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.07999998999131,78.36000002054475,0.0,0.0,0.0,0.0,0.9599999924815493,0.0,0.0,0.0
25_25,1.0000000184086384,0.0,0.0,0.0,0.0,0.0,0.0,1.640000010263757,0.0,0.0,0.0,2.4000000257744687,89.1999999454231,0.0,0.0,0.0,5.760000000133994,0.0,0.0,0.0,0.0
25_26,42.999999980897876,0.0,0.0,0.0,0.0,0.0,0.0,10.640000050641131,0.0,0.0,0.0,45.11999997632997,1.2399999921310227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_27,0.0,0.0,0.0,0.0,1.1200000033943214,0.0,0.0,87.11999996637029,0.0,0.0,0.0,0.15999999488377942,11.120000030995113,0.0,0.0,0.0,0.4800000043472974,0.0,0.0,0.0,0.0
25_28,3.5600000095515276,0.0,0.0,0.0,17.000000018622494,1.319999999948428,0.0,21.239999984838303,0.6000000009464566,0.0,0.0,5.4800000064614,10.279999979653162,0.0,0.0,0.0,9.079999999645166,31.44000000035274,0.0,0.0,0.0
25_29,16.119999990702837,0.0,0.0,0.0,20.35999998006702,0.0,0.0,6.11999999018223,0.800000006584567,0.0,0.0,11.439999992685042,35.60000004408555,0.0,0.0,0.0,8.559999999982537,0.999999995748396,0.0,0.0,0.0
25_30,0.0,0.0,0.0,0.0,1.6399999977515545,0.0,0.0,20.36000003711984,9.199999999559951,0.0,0.0,14.000000000116417,43.83999995815055,0.0,0.0,0.0,10.960000007304362,0.0,0.0,0.0,0.0
25_31,0.0,0.0,0.0,0.20000000705884305,3.7200000033876854,0.0,0.0,7.799999963529407,2.600000013825716,9.080000005674432,0.0,19.080000028940383,43.75999997380842,0.0,0.0,0.0,13.760000003786757,0.0,0.0,0.0,0.0
25_32,1.040000000006403,0.0,0.8800000042599858,10.359999990640674,7.840000004180008,0.0,0.0,0.0,18.720000006048707,1.479999995967024,0.0,16.039999986695708,0.11999999682174531,0.0,0.0,0.0,36.24000001249649,0.0,7.2800000028931535,0.0,0.0
25_33,0.0,0.0,0.23999999825225676,0.0,2.279999991830322,0.0,0.0,0.0,52.84000002499495,0.0,0.0,32.320000004959994,0.0,0.0,0.0,0.0,12.319999980091234,0.0,0.0,0.0,0.0
25_34,0.0,0.0,5.200000001064385,0.0,0.28000000430515504,0.0,0.0,8.760000014997436,38.079999961911,3.480000002614805,0.0,10.599999978173408,0.0,0.0,0.0,0.0,9.12000000105647,0.0,24.480000035889915,0.0,0.0
25_35,9.200000015298254,0.0,0.0,0.0,10.440000039724982,0.0,0.0,4.599999983274145,12.600000007780269,0.5199999972500373,7.6799999975096425,6.999999999974505,12.68000000130583,0.0,0.0,0.0,9.39999999397481,0.0,25.879999963892157,0.0,0.0
25_36,4.99999998171255,0.0,0.0,0.0,20.879999956013286,0.0,0.0,11.199999998729327,54.40000005262694,0.0,0.0,0.0,4.240000001173117,0.0,0.0,0.0,4.280000009728595,0.0,0.0,0.0,0.0
25_37,0.0,0.0,0.0,0.0,1.9200000014953547,0.0,0.0,0.5200000044257613,84.24000000108255,4.920000002863585,0.0,0.5600000000083819,0.0,0.0,0.0,0.0,7.839999990156851,0.0,0.0,0.0,0.0
25_38,0.03999999993480742,0.0,0.0,0.0,1.7600000104912326,0.0,0.0,26.27999999926635,62.039999970838075,3.9199999984689056,0.0,4.920000003202003,0.0,0.0,0.0,0.0,0.0,1.0400000177834883,0.0,0.0,0.0
25_39,0.0,0.0,0.0,0.0,13.399999987846474,0.0,0.0,0.8399999954754022,42.0800000052827,3.1200000000827712,4.520000001066132,16.520000029101386,0.0,0.0,0.0,0.0,0.0,19.519999981252127,0.0,0.0,0.0
25_40,0.4799999999593711,0.0,16.199999999077757,0.0,5.440000035207719,0.0,0.0,11.120000000922243,43.39999995907583,3.4799999982984735,0.0,3.7999999703931393,2.680000001338543,0.0,0.0,0.0,7.0400000316561195,0.0,1.8000000044048066,4.55999999976682,0.0
25_41,0.839999999940279,0.0,0.0,0.0,8.799999965799973,0.0,0.0,20.599999997816514,46.19999998043641,0.0,0.0,3.7199999976675024,16.64000007163186,0.0,0.0,0.0,1.5199999695551814,1.6800000171157299,0.0,0.0,0.0
25_42,0.0,0.0,0.0,0.0,0.7999999971225625,0.0,0.0,13.239999990449402,28.280000085829993,0.0,0.0,1.5199999999729916,53.79999993471417,0.0,0.0,0.0,0.32000000956445,2.0399999823333927,0.0,0.0,0.0
25_43,0.0,0.0,0.0,0.0,3.959999998710817,0.0,0.0,16.88000003502393,69.63999995246519,0.7600000011057128,0.0,0.0,0.28000000320150675,0.0,0.0,0.0,8.480000009489828,0.0,0.0,0.0,0.0
25_44,0.40000000004621683,0.0,0.0,0.0,3.5600000009107173,0.0,0.0,8.599999997875537,66.84000000149814,0.0,0.0,0.0,4.600000004780944,0.0,0.0,0.0,15.999999994886924,0.0,0.0,0.0,0.0
25_45,0.4400000000939472,0.0,0.0,0.0,1.8400000002107115,0.0,0.0,27.119999992877712,23.399999956997576,0.0,0.0,0.0,9.959999999415478,0.0,0.0,0.0,7.5200000020025755,0.12000000374775845,7.360000000616536,22.240000044037707,0.0
25_46,0.0,0.0,0.0,0.0,3.360000013323035,0.0,0.0,47.759999988532975,0.0,0.0,0.0,21.040000018557066,6.72000002753653,0.0,0.0,0.0,8.639999996647239,1.1999999968330375,0.0,11.279999958558706,0.0
25_47,0.7599999999846332,0.0,0.0,0.0,0.6799999872996704,0.0,0.0,0.0,0.12000000069208909,0.0,0.0,28.400000031695118,70.03999998032884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_48,11.600000004754168,0.0,0.0,0.0,0.08000000048417132,0.0,0.0,0.0,0.280000007193652,0.0,0.0,68.59999998230009,12.640000003640424,0.0,0.0,0.0,0.0,6.800000001619804,0.0,0.0,0.0
25_49,0.3599999947751639,0.0,0.0,0.0,1.9600000000132711,0.0,0.0,38.280000057169005,6.720000005399808,0.0,0.0,7.239999964586226,34.91999997710123,0.0,0.0,0.0,2.1600000046301866,4.999999999799067,3.3599999965182508,0.0,0.0
25_50,6.04000001485832,0.0,0.0,0.0,2.3599999970006755,0.0,0.0,48.679999952380314,25.000000029980903,0.0,0.0,0.6399999984931201,0.0,0.0,0.0,0.0,11.800000007383641,5.479999999889173,0.0,0.0,0.0
25_51,58.11999997306464,0.0,0.0,0.0,8.9200000174453,0.0,0.0,0.7200000034534605,22.1599999973434,2.3999999996105905,0.0,1.5999999984853204,1.3255048676152067e-09,0.0,0.0,0.0,5.839999987157527,0.24000002212368415,0.0,0.0,0.0
25_52,5.919999990985729,0.0,0.0,0.0,9.799999981972622,0.0,0.0,5.6800000065215865,34.759999988871165,0.440000000002794,0.0,3.120000035838922,12.760000004443922,0.0,0.0,0.0,6.000000016906066,21.519999974455917,0.0,0.0,0.0
25_53,1.839999997931882,0.0,0.0,0.0,0.5599999991829973,0.0,0.0,2.160000006100745,1.9199999896147055,0.0,0.0,46.28000000885408,43.280000008556065,0.0,0.0,0.0,2.2799999831907916,1.6800000065739733,0.0,0.0,0.0
25_54,11.960000002571267,0.0,0.0,0.0,3.9200000181335497,0.0,0.0,1.3199999926325399,0.0,1.6799999999877764,0.0,23.599999961634747,54.96000003672741,0.0,0.0,0.0,0.0,2.5599999883176063,0.0,0.0,0.0
25_55,5.639999990916811,0.0,0.0,0.0,14.7999999670299,0.0,0.0,0.0,0.0,0.0,11.440000026964118,29.680000005451845,12.639999972141696,25.800000037496098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25_56,2.9599999990430663,1.5999999999946448,0.0,0.0,30.040000039554783,0.0,0.0,1.6399999920146076,0.0,0.0,10.95999998968665,0.0,1.8400000084203203,18.719999955125736,0.0,0.0,7.159999999314779,25.080000016862293,0.0,0.0,0.0
25_57,0.12000000011629888,7.8400000192456645,0.0,0.0,51.20000001253769,0.0,0.0,2.279999996379716,0.0,7.880000002833083,0.0,0.0,13.519999980730004,0.0,0.0,0.0,9.359999998686487,7.799999989431003,0.0,0.0,0.0
25_58,12.839999998755752,1.7599999803021782,0.0,0.0,16.91999997014995,0.0,0.0,0.5200000000335275,0.0,2.559999994726386,21.39999999050831,4.44000001437252,2.760000005998998,0.0,0.0,0.0,6.439999997974956,30.360000047230862,0.0,0.0,0.0
25_59,1.719999999202555,0.0,0.0,0.0,30.84000001475471,0.0,0.0,0.0,0.0,11.600000003897584,0.0,30.960000022178868,0.19999999839777594,0.0,0.0,0.0,0.0,24.679999961572815,0.0,0.0,0.0
25_60,4.2400000039680155,0.0,0.0,0.0,0.7999999977296683,0.0,0.0,3.4000000144965012,0.0,3.0799999997343406,0.0,35.87999994484114,40.96000003992161,0.0,0.0,0.0,5.719999999972409,5.919999999313383,0.0,0.0,0.0
25_61,1.5599999948112528,0.0,0.0,0.0,0.0,0.0,0.0,26.12000002306106,0.0,0.0,0.0,2.8800000160720662,67.03999996426609,0.0,0.0,0.0,2.40000000178942,0.0,0.0,0.0,0.0
25_62,13.88000003316626,0.0,0.0,0.0,15.480000019563478,0.0,0.0,5.239999980547815,1.1200000116277953,0.0,0.0,8.479999978848383,48.399999976312046,0.0,0.0,0.0,7.3999999999304995,0.0,0.0,0.0,0.0
25_63,78.16000002848497,0.0,0.0,0.0,7.640000003469409,0.0,0.0,0.0,1.3599999883497367,2.880000001287088,0.0,0.2399999976354884,2.119999980824534,0.0,0.0,0.0,7.599999999952735,0.0,0.0,0.0,0.0
25_9,6.599999988236931,0.0,0.0,0.0,2.400000000067055,0.0,0.0,0.0,0.0,0.0,0.0,23.03999994683475,67.96000006486254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_10,0.6399999999977881,0.0,0.0,0.0,2.1600000100410544,0.0,0.0,2.1200000043178444,0.0,0.0,0.0,11.87999999810045,79.19999996367878,0.0,0.0,0.0,3.4400000195517206,0.5600000043211039,0.0,0.0,0.0
26_11,0.0,0.0,0.0,0.0,25.83999999706831,0.0,0.0,0.0,0.0,0.0,3.4000000165576347,63.920000013228155,0.8399999834748451,0.0,0.0,0.0,4.119999980279827,1.880000009341049,0.0,0.0,0.0
26_12,0.5200000061902683,0.0,8.759999998873564,0.0,25.160000003146358,0.0,0.0,13.080000074389506,0.0,0.0,2.879999993058853,36.43999995299825,13.159999971320737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_13,21.159999995673306,0.0,0.0,0.0,1.359999994432321,2.7767382560625034e-09,0.0,26.719999956855432,0.0,0.0,0.0,0.0,50.760000050257894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_14,78.04000002473046,0.0,0.0,0.0,10.240000015807572,0.7199999972010265,0.0,0.0,0.0,0.0,0.0,0.0,10.999999962261994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_17,84.20000000437943,0.0,0.0,0.0,11.040000005658715,0.0,0.0,0.0,0.0,0.0,0.0,4.759999989961856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_18,38.83999997517641,0.0,0.0,1.7200000001271254,10.240000026517778,0.0,0.0,0.0,0.0,0.0,0.0,49.07999999594793,0.1200000022094464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_19,6.639999981990899,0.0,0.0,0.0,16.239999984959606,0.0,0.0,7.080000022794936,0.0,0.0,0.0,45.95999997883104,18.120000008193195,0.0,0.0,0.0,0.0,5.960000023230444,0.0,0.0,0.0
26_20,0.0,0.0,0.0,0.0,0.2799999964388553,0.0,0.0,29.95999998496042,0.0,0.0,0.0,15.72000001296599,13.63999996792001,0.0,0.0,0.0,0.0,40.400000037715074,0.0,0.0,0.0
26_21,9.76000002977322,0.0,16.199999994241516,0.0,2.440000007124967,0.0,0.0,7.719999991686549,0.0,0.0,0.0,31.84000001734076,24.719999999942726,0.0,0.0,0.0,0.0,7.31999995990342,0.0,0.0,0.0
26_22,28.239999960976533,0.7200000052709364,1.2000000230910957,4.280000002883375,21.72000000689039,0.0,0.0,0.0,0.0,0.0,0.0,32.75999997777585,0.0,0.0,0.0,0.0,11.080000023106695,0.0,0.0,0.0,0.0
26_23,1.5199999996456317,1.5999999947251053,24.200000002698506,0.1199999962260481,24.679999985568575,0.0,0.0,0.0,0.0,0.0,0.0,8.92000000233727,17.920000030593247,0.0,0.0,0.0,21.039999988731346,0.0,0.0,0.0,0.0
26_24,12.879999998450513,0.0,4.039999972591294,0.0,8.079999996847008,0.0,0.0,6.120000023476779,0.0,0.0,0.0,29.88000001203793,28.35999999516981,0.0,0.0,0.0,9.95999999435083,0.6800000071150716,0.0,0.0,0.0
26_25,0.0,0.0,0.0,0.0,2.3200000041256423,0.0,0.0,9.519999975459651,0.0,0.0,0.0,21.439999995220333,42.320000039230685,0.0,0.0,0.0,15.639999993699254,8.759999992166296,0.0,0.0,0.0
26_26,9.920000005294568,0.0,0.0,0.0,5.000000002721441,0.0,0.0,1.4000000094150893,0.0,0.0,0.0,21.87999999532965,53.1999999871637,0.0,0.0,0.0,8.600000000005938,0.0,0.0,0.0,0.0
26_27,4.239999994850251,0.0,0.0,0.0,22.240000006325424,0.0,0.0,4.959999994967366,0.0,0.0,0.0,6.159999998761108,38.87999996016,0.0,0.0,0.0,7.319999995812192,16.200000049223426,0.0,0.0,0.0
26_28,0.0,0.0,0.0,0.0,21.71999999395013,0.0,0.0,1.8400000243036774,0.0,0.0,0.0,1.640000009432086,0.47999999102146834,0.0,0.0,0.0,2.942979287751286e-10,74.31999998100463,0.0,0.0,0.0
26_29,0.0,0.0,0.0,0.0,2.799999994858168,0.0,0.0,10.359999980099499,0.0,0.0,0.0,59.00000002455164,17.480000026434546,0.0,0.0,0.0,5.720000004679546,4.639999969373923,0.0,0.0,0.0
26_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.400000064366033,3.0400000050660454,0.0,0.0,26.239999960624385,41.99999997572752,0.0,0.0,0.0,5.319999995965045,0.9999999982096488,0.0,0.0,0.0
26_31,0.0,0.0,0.0,0.0,0.8000000042370521,0.0,0.0,31.95999993693677,1.3999999957750553,0.7200000042167958,0.0,16.480000007983996,39.04000004236959,0.0,0.0,0.0,9.520000001385807,0.0800000070714159,0.0,0.0,0.0
26_32,2.2000000000040743,0.0,0.0,6.760000001279172,4.160000001552398,0.0,0.0,14.439999999077873,23.360000064056482,1.4799999957439722,0.0,26.319999983837594,11.15999996309553,0.0,0.0,0.0,2.3199999984070887,7.799999992932426,0.0,0.0,0.0
26_33,0.0,0.0,0.0,0.039999998589628376,3.3199999982631994,0.0,0.0,5.839999999615247,82.95999999829345,1.9999999980208232,0.0,0.0,0.0,0.0,0.0,0.0,5.840000007218564,0.0,0.0,0.0,0.0
26_34,0.3599999998318963,0.0,0.0,0.0,0.0,0.0,0.0,26.920000055235228,37.59999993893167,1.840000000279746,0.0,6.920000012001256,13.920000000110594,0.0,0.0,0.0,12.439999993525678,0.0,0.0,0.0,0.0
26_35,5.400000024975976,0.0,0.0,0.0,6.240000000171246,0.0,0.0,46.11999996271939,24.160000003118533,0.0,1.9200000025115442,9.27999999004812,0.0,0.0,0.0,0.0,3.5600000162286456,3.320000000033644,2.6542693374764403e-10,0.0,0.0
26_36,6.519999977262923,0.0,0.0,0.0,1.806765761752432e-10,0.0,0.0,17.119999980850608,59.64000005343323,2.760000004130532,0.0,0.0,0.0,0.0,0.0,0.0,13.959999984140392,0.0,0.0,0.0,0.0
26_37,2.0000000043857145,0.0,0.0,0.0,0.040000013174721974,0.0,0.0,12.600000012667268,58.47999994522787,1.9199999957297695,0.0,12.559999999404187,8.000000005994343,0.0,0.0,0.0,0.0,4.400000023421948,0.0,0.0,0.0
26_38,3.599999995893449,0.0,0.0,0.0,6.959999986985582,0.0,0.0,26.439999990943004,2.199999991270481,0.12000000013480895,0.0,8.319999999932014,42.720000037215534,0.0,0.0,0.0,0.0,9.63999999762571,0.0,0.0,0.0
26_39,0.0,0.0,0.0,0.0,1.8000000001923182,0.0,0.0,29.16000000381998,0.0,0.0,23.08000003864942,5.000000016528414,27.239999948610897,0.0,0.0,0.0,0.44000001014543866,13.2799999821143,0.0,0.0,0.0
26_40,0.8799999999825376,0.0,0.0,0.0,4.320000007339287,0.0,0.0,4.040000006361631,29.360000006287937,1.2800000029808143,5.199999960721937,9.359999982804524,16.840000040840593,0.0,0.0,0.0,18.079999996252123,0.0,10.639999996390195,0.0,0.0
26_41,0.0,0.0,0.0,0.0,6.839999999421882,0.0,0.0,20.159999978473877,1.119999998822459,0.7599999971451471,0.0,5.4400000000088475,53.40000002176198,0.0,0.0,0.0,12.280000004317145,0.0,0.0,0.0,0.0
26_42,0.0,0.0,0.0,0.0,3.6399999911806082,0.0,0.0,21.480000038394007,4.759999991117977,0.0,0.0,5.080000000274508,51.51999995547963,0.0,0.0,0.0,7.799999992154888,5.7200000314266655,0.0,0.0,0.0
26_43,0.0,0.0,0.0,0.0,3.8000000060797907,0.0,0.0,28.11999995978779,0.40000001021358184,0.28000000314426143,0.0,15.920000029304182,34.080000015516916,0.0,0.0,0.0,5.679999993425794,11.719999982503591,0.0,0.0,0.0
26_44,5.120000012257486,0.0,0.0,0.0,4.439999995166203,0.0,0.0,6.960000024650479,15.080000011109979,5.799999993490754,0.0,40.999999975552434,13.400000002961722,0.0,0.0,0.0,0.0,8.19999998472631,0.0,0.0,0.0
26_45,0.7199999892939813,0.0,0.0,0.0,3.720000001823297,0.0,0.0,36.44000002587494,0.0,0.0,0.0,15.279999998743996,43.839999984282066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_46,0.0,0.0,0.0,0.0,11.959999996602768,0.0,0.0,52.87999999609124,0.0,0.0,0.0,3.75999999999674,17.839999994599847,0.0,0.0,0.0,5.800000003909925,7.7600000088039085,0.0,0.0,0.0
26_47,0.0,0.0,0.0,0.0,2.319999997146195,0.0,0.0,7.559999980040244,0.0,0.0,0.0,11.04000000807061,71.60000002305338,0.0,0.0,0.0,2.399999995779479,5.079999995906837,0.0,0.0,0.0
26_48,2.99999999983178,0.0,0.0,0.0,0.5600000026570633,0.0,0.0,23.44000006042293,0.0,0.0,0.0,20.519999988872325,42.51999995629815,0.0,0.0,0.0,0.0,9.959999991941732,0.0,0.0,0.0
26_49,18.400000010375983,0.0,0.0,0.0,13.160000011460275,0.0,0.0,38.19999993709591,2.3200000115461883,0.0,0.0,1.9200000038383298,1.000000007005874,0.0,0.0,0.0,15.280000018128192,1.7199999999015128,8.000000000697444,0.0,0.0
26_50,17.399999990569313,0.0,0.0,0.0,22.119999985459028,0.0,0.0,8.680000029692195,0.559999989871052,0.0,0.0,17.12000001573097,11.99999999035185,0.0,0.0,0.0,11.920000000077883,10.199999998232233,0.0,0.0,0.0
26_51,45.00000001843111,0.0,0.0,0.0,20.760000044621876,0.0,0.0,2.83999997231469,11.0799999940095,2.3599999998115235,0.0,5.599999979815213,0.32000000003760215,0.0,0.0,0.0,12.039999986715381,4.396657472841334e-09,0.0,0.0,0.0
26_52,21.12000001023116,0.0,0.0,0.0,22.919999964877032,0.0,0.0,1.3200000000142027,1.5200000060526655,0.0,23.479999999389516,8.080000016960664,3.199999989445787,0.0,0.0,0.0,14.160000006531131,4.200000006481306,0.0,0.0,0.0
26_53,22.879999984151098,1.3200000026862835,0.0,0.0,13.079999994075157,0.0,0.0,3.999999996998813,11.400000033669873,0.0,3.679999982433277,10.4799999848312,4.00000001062348,0.0,0.0,0.0,26.72000000168674,1.0000000088495435,1.439999999982887,0.0,0.0
26_54,5.280000003392459,5.680000014317572,0.9999999936415115,0.0,27.640000013487878,0.0,0.0,17.67999999763805,20.11999996040447,0.0,0.0,7.960000018330174,3.8800000080341706,0.0,0.0,0.0,9.159999994284707,1.5999999964549205,0.0,0.0,0.0
26_55,5.719999996255966,5.119999983113376,0.0,0.0,25.63999999364873,0.0,0.0,5.199999988464872,0.0,0.0,0.0,49.080000029152956,0.0,0.8000000063888728,0.0,0.0,8.440000002968707,0.0,0.0,0.0,0.0
26_56,2.2000000051814133,0.0,0.0,0.0,0.6000000020031584,0.0,0.0,21.88000000993733,0.0,0.0,0.0,15.399999948627897,58.36000003269257,7.962807884504305e-10,0.0,0.0,1.5600000007490162,0.0,0.0,0.0,0.0
26_57,6.280000003133202,0.36000000039546287,0.0,0.0,2.6400000051209935,0.0,0.0,15.43999999571324,24.88000003377069,0.20000000399060083,0.0,6.31999998605519,43.87999997184042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26_58,1.7599999919619878,0.0,0.0,0.0,1.5600000032690589,0.0,0.0,10.160000012503588,77.39999996797577,1.680000003455905,1.96000000962615,0.04000000389001798,3.7600000006287595,0.0,0.0,0.0,0.0,1.6800000067184444,0.0,0.0,0.0
26_59,2.200000000787666,0.0,0.0,0.0,1.1599999959996203,0.0,0.0,18.799999990915296,36.11999997328501,0.3999999969373457,0.0,9.480000008912874,28.12000003510562,0.0,0.0,0.0,2.8399999991869556,0.8799999988856725,0.0,0.0,0.0
26_60,1.2000000012068777,0.0,0.0,0.0,0.0,0.0,0.0,3.719999987643212,6.199999983120827,0.0,0.0,48.36000001984276,27.119999986234703,0.0,0.0,0.0,10.120000021982937,3.27999999996461,0.0,0.0,0.0
